id,title,genres,cast,overview,production_companies,director_name
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","['Adventure', 'Family', 'Fantasy']","['Peter Pevensie', 'Susan Pevensie']",siblings lucy edmund susan and peter step through a magical wardrobe and find the land of narnia there the they discover a charming once peaceful kingdom that has been plunged into eternal winter by the evil white witch jadis aided by the wise and magnificent lion aslan the children lead narnia into a spectacular climactic battle to be free of the witchs glacial powers forever,"['Walt Disney', 'Walden Media']",['Andrew Adamson']
246655,X-Men: Apocalypse,['Science Fiction'],"['Professor Charles Xavier', 'Erik Lehnsherr / Magneto']",after the reemergence of the worlds first mutant worlddestroyer apocalypse the xmen must unite to defeat his extinction level plan,"['Twentieth Century Fox Film Corporation', ""Donners' Company"", 'Marvel Entertainment', 'Bad Hat Harry Productions', 'TSG Entertainment', 'Kinberg Genre']",['Bryan Singer']
155,The Dark Knight,"['Drama', 'Action', 'Crime', 'Thriller']","['Bruce Wayne', 'Joker']",batman raises the stakes in his war on crime with the help of lt jim gordon and district attorney harvey dent batman sets out to dismantle the remaining criminal organizations that plague the streets the partnership proves to be effective but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of gotham as the joker,"['DC Comics', 'Legendary Pictures', 'Warner Bros.', 'DC Entertainment', 'Syncopy']",['Christopher Nolan']
14160,Up,"['Animation', 'Comedy', 'Family', 'Adventure']","['Carl Fredricksen (voice)', 'Charles Muntz (voice)']",carl fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest but at age 78 life seems to have passed him by until a twist of fate and a persistent 8year old wilderness explorer named russell gives him a new lease on life,['Pixar Animation Studios'],['Pete Docter']
15512,Monsters vs Aliens,"['Animation', 'Family', 'Adventure', 'Science Fiction']","['B.O.B. (voice)', 'Susan Murphy / Ginormica (voice)']",when susan murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day she mysteriously grows to 49feet11inches the military jumps into action and captures susan secreting her away to a covert government compound she is renamed ginormica and placed in confinement with a ragtag group of monsters,['DreamWorks Animation'],"['Conrad Vernon', 'Rob Letterman']"
1726,Iron Man,"['Action', 'Science Fiction', 'Adventure']","['Tony Stark / Iron Man', 'Lt. Col. James ""Rhodey"" Rhodes / War Machine']",after being held captive in an afghan cave billionaire engineer tony stark creates a unique weaponized suit of armor to fight evil,['Marvel Studios'],['Jon Favreau']
44826,Hugo,"['Adventure', 'Drama', 'Family']","['Georges Méliès', 'The Station Inspector']",hugo is an orphan boy living in the walls of a train station in 1930s paris he learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running the only thing that he has left that connects him to his dead father is an automaton mechanical man that doesnt work without a special key which hugo needs to find to unlock the secret he believes it contains on his adventures he meets with a shopkeeper george melies who works in the train station and his adventureseeking goddaughter hugo finds that they have a surprising connection to his father and the automaton and he discovers it unlocks some memories the old man has buried inside regarding his past,"['Paramount Pictures', 'Infinitum Nihil', 'GK Films']",['Martin Scorsese']
8487,Wild Wild West,"['Action', 'Adventure', 'Comedy', 'Science Fiction', 'Western']","['Capt. James West', 'U.S. Marshal Artemus Gordon']",legless southern inventor dr arliss loveless plans to rekindle the civil war by assassinating president us grant only two men can stop him gunfighter james west and masterofdisguise and inventor artemus gordon the two must team up to thwart loveless plans,"['Todman, Simon, LeMasters Productions', 'Warner Bros.', 'Peters Entertainment', 'Sonnenfeld Josephson Worldwide Entertainment']",['Barry Sonnenfeld']
1735,The Mummy: Tomb of the Dragon Emperor,"['Adventure', 'Action', 'Fantasy']","[""Richard O'Connell"", 'Emperor Han']",archaeologist rick oconnell travels to china pitting him against an emperor from the 2000yearold han dynasty whos returned from the dead to pursue a quest for world domination this time oconnell enlists the help of his wife and son to quash the socalled dragon emperor and his abuse of supernatural power,"['Universal Pictures', 'China Film Co-Production Corporation', 'Relativity Media', 'Alphaville Films', 'Sommers Company, The']",['Rob Cohen']
297761,Suicide Squad,"['Action', 'Adventure', 'Crime', 'Fantasy', 'Science Fiction']","['Floyd Lawton / Deadshot', 'Harleen Quinzel / Harley Quinn']",from dc comics comes the suicide squad an antihero team of incarcerated supervillains who act as deniable assets for the united states government undertaking highrisk black ops missions in exchange for commuted prison sentences,"['DC Comics', 'Dune Entertainment', 'Atlas Entertainment', 'Warner Bros.', 'DC Entertainment']",['David Ayer']
2698,Evan Almighty,"['Fantasy', 'Comedy', 'Family']","['Evan Baxter', 'Joan Baxter']",god contacts congressman evan baxter and tells him to build an ark in preparation for a great flood,"['Columbia Pictures', 'Universal Pictures', 'Spyglass Entertainment', 'Shady Acres Entertainment', 'Original Film', 'Playtone', 'Relativity Media']",['Tom Shadyac']
137113,Edge of Tomorrow,"['Action', 'Science Fiction']","['Maj. William ""Bill"" Cage', 'Sgt. Rita Vrataski']",major bill cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat cage is killed within minutes managing to take an alpha alien down with him he awakens back at the beginning of the same day and is forced to fight and die again and again  as physical contact with the alien has thrown him into a time loop,"['Village Roadshow Pictures', 'Warner Bros.', 'Viz Media', 'Province of British Columbia Production Services Tax Credit', '3 Arts Entertainment', 'RatPac-Dune Entertainment']",['Doug Liman']
9804,Waterworld,"['Adventure', 'Action']","['Mariner', 'Drifter']",in a futuristic world where the polar ice caps have melted and made earth a liquid planet a beautiful barmaid rescues a mutant seafarer from a floating island prison they escape along with her young charge enola and sail off aboard his ship but the trio soon becomes the target of a menacing pirate who covets the map to dryland  which is tattooed on enolas back,"['Universal Pictures', 'Gordon Company', 'Davis Entertainment', 'Licht/Mueller Film Corporation']",['Kevin Reynolds']
14869,G.I. Joe: The Rise of Cobra,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","['General Hawk', 'Duke']",from the egyptian desert to deep below the polar ice caps the elite gi joe team uses the latest in nextgeneration spy and military equipment to fight the corrupt arms dealer destro and the growing threat of the mysterious cobra organization to prevent them from plunging the world into chaos,"['Paramount Pictures', 'Spyglass Entertainment', 'Di Bonaventura Pictures', 'Hasbro', 'Kontsept Film Company']",['Stephen Sommers']
150540,Inside Out,"['Drama', 'Comedy', 'Animation', 'Family']","['Joy (voice)', 'Sadness (voice)']",growing up can be a bumpy road and its no exception for riley who is uprooted from her midwest life when her father starts a new job in san francisco like all of us riley is guided by her emotions  joy fear anger disgust and sadness the emotions live in headquarters the control center inside rileys mind where they help advise her through everyday life as riley and her emotions struggle to adjust to a new life in san francisco turmoil ensues in headquarters although joy rileys main and most important emotion tries to keep things positive the emotions conflict on how best to navigate a new city house and school,"['Walt Disney Pictures', 'Pixar Animation Studios']",['Pete Docter']
278927,The Jungle Book,"['Family', 'Adventure', 'Drama', 'Fantasy']","['Mowgli', 'Baloo (voice)']",after a threat from the tiger shere khan forces him to flee the jungle a mancub named mowgli embarks on a journey of self discovery with the help of panther bagheera and free spirited bear baloo,"['Walt Disney Pictures', 'Walt Disney Studios Motion Pictures', 'Fairview Entertainment', 'Moving Picture Company (MPC)']",['Jon Favreau']
10138,Iron Man 2,"['Adventure', 'Action', 'Science Fiction']","['Tony Stark / Iron Man', 'Virginia ""Pepper"" Potts']",with the world now aware of his dual life as the armored superhero iron man billionaire inventor tony stark faces pressure from the government the press and the public to share his technology with the military unwilling to let go of his invention stark with pepper potts and james rhodey rhodes at his side must forge new alliances  and confront powerful enemies,['Marvel Studios'],['Jon Favreau']
58595,Snow White and the Huntsman,"['Adventure', 'Fantasy', 'Drama']","['Snow White', 'Queen Ravenna']",after the evil queen marries the king she performs a violent coup in which the king is murdered and his daughter snow white is taken captive almost a decade later a grown snow white is still in the clutches of the queen in order to obtain immortality the evil queen needs the heart of snow white after snow escapes the castle the queen sends the huntsman to find her in the dark forest,"['Universal Pictures', 'Roth Films']",['Rupert Sanders']
102651,Maleficent,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']","['Maleficent', 'Princess Aurora']",the untold story of disneys most iconic villain from the 1959 classic sleeping beauty a beautiful purehearted young woman maleficent has an idyllic life growing up in a peaceable forest kingdom until one day when an invading army threatens the harmony of the land  maleficent rises to be the lands fiercest protector but she ultimately suffers a ruthless betrayal  an act that begins to turn her heart into stone bent on revenge maleficent faces an epic battle with the invading kings successor and as a result places a curse upon his newborn infant aurora as the child grows maleficent realizes that aurora holds the key to peace in the kingdom  and to maleficents true happiness as well,"['Walt Disney Pictures', 'Walt Disney Studios Motion Pictures', 'Roth Films']",['Robert Stromberg']
